5,IL,2020-08-15,36,1.0,1.0,0.0,0.0,12.0,0.0,11.0,1.0,1.0,0.0,0.0,4.0,1.0,0.0,0.0,1.0,0.0,79.0
534,IL,2020-08-16,33,1.0,1.0,0.0,0.0,9.0,0.0,8.0,1.0,0.0,1.0,1.0,5.0,6.0,4.0,0.0,1.0,1.0,75.0
579,IL,2020-08-17,38,1.0,4.0,0.0,0.0,11.0,0.0,7.0,0.0,1.0,1.0,1.0,5.0,1.0,1.0,0.0,1.0,1.0,79.0
6,IL,2020-08-18,39,1.0,5.0,0.0,1.0,8.0,0.0,8.0,1.0,8.0,1.0,1.0,6.0,4.0,1.0,0.0,4.0,1.0,101.0
362,IL,2020-08-19,38,5.0,4.0,1.0,0.0,13.0,0.0,6.0,1.0,0.0,1.0,1.0,5.0,5.0,1.0,0.0,1.0,1.0,91.0
261,IL,2020-08-20,40,1.0,4.0,1.0,1.0,7.0,1.0,8.0,1.0,7.0,1.0,1.0,5.0,5.0,0.0,0.0,1.0,1.0,97.0
452,IL,2020-08-21,36,1.0,1.0,1.0,1.0,5.0,0.0,7.0,1.0,6.0,1.0,1.0,6.0,6.0,0.0,0.0,5.0,0.0,89.0
363,IL,2020-08-22,47,1.0,4.0,0.0,0.0,6.0,0.0,7.0,1.0,1.0,1.0,1.0,1.0,12.0,1.0,0.0,4.0,0.0,95.0
7,IL,2020-08-23,41,1.0,1.0,1.0,0.0,1.0,0.0,6.0,1.0,1.0,1.0,1.0,1.0,12.0,0.0,0.0,1.0,0.0,76.0
535,IL,2020-08-24,40,4.0,1.0,0.0,0.0,5.0,1.0,6.0,0.0,4.0,1.0,1.0,5.0,7.0,1.0,0.0,4.0,1.0,90.0
536,IL,2020-08-25,44,6.0,1.0,1.0,0.0,8.0,0.0,8.0,1.0,1.0,1.0,1.0,7.0,11.0,1.0,0.0,7.0,0.0,112.0
537,IL,2020-08-26,51,1.0,1.0,1.0,0.0,8.0,0.0,9.0,1.0,1.0,0.0,1.0,1.0,11.0,1.0,0.0,6.0,1.0,103.0
8,IL,2020-08-27,38,1.0,4.0,1.0,1.0,14.0,0.0,8.0,0.0,1.0,1.0,1.0,5.0,8.0,1.0,0.0,9.0,0.0,114.0
9,IL,2020-08-28,40,4.0,1.0,1.0,0.0,15.0,0.0,9.0,0.0,4.0,1.0,0.0,8.0,7.0,1.0,0.0,7.0,0.0,119.0
10,IL,2020-08-29,48,1.0,1.0,1.0,0.0,14.0,0.0,8.0,0.0,4.0,0.0,1.0,6.0,5.0,0.0,0.0,8.0,0.0,109.0
413,IL,2020-08-30,36,1.0,4.0,0.0,0.0,12.0,0.0,4.0,0.0,1.0,1.0,1.0,4.0,5.0,1.0,0.0,6.0,1.0,81.0
538,IL,2020-08-31,50,1.0,1.0,1.0,0.0,20.0,0.0,8.0,1.0,5.0,1.0,1.0,7.0,1.0,1.0,0.0,4.0,1.0,113.0
539,IL,2020-09-01,48,5.0,5.0,1.0,1.0,18.0,0.0,8.0,1.0,1.0,1.0,1.0,9.0,6.0,0.0,0.0,6.0,0.0,125.0
540,IL,2020-09-02,51,1.0,4.0,0.0,0.0,15.0,1.0,9.0,0.0,1.0,1.0,1.0,9.0,8.0,1.0,0.0,5.0,0.0,122.0
428,IL,2020-09-03,54,1.0,5.0,1.0,0.0,15.0,0.0,7.0,1.0,1.0,1.0,0.0,5.0,4.0,1.0,0.0,6.0,1.0,120.0
234,IL,2020-09-04,43,0.0,4.0,0.0,1.0,14.0,0.0,7.0,0.0,1.0,1.0,0.0,7.0,5.0,0.0,1.0,6.0,0.0,108.0
588,IL,2020-09-05,42,0.0,1.0,0.0,1.0,11.0,1.0,5.0,1.0,4.0,1.0,0.0,9.0,7.0,1.0,1.0,4.0,0.0,100.0
541,IL,2020-09-06,29,4.0,1.0,1.0,0.0,6.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,8.0,0.0,0.0,6.0,0.0,74.0
11,IL,2020-09-07,33,1.0,1.0,1.0,0.0,1.0,1.0,4.0,0.0,5.0,1.0,1.0,4.0,7.0,1.0,0.0,4.0,0.0,82.0
542,IL,2020-09-08,28,1.0,4.0,0.0,1.0,5.0,0.0,4.0,1.0,1.0,4.0,1.0,6.0,8.0,1.0,0.0,5.0,0.0,76.0
262,IL,2020-09-09,32,4.0,4.0,0.0,0.0,4.0,1.0,1.0,1.0,1.0,1.0,0.0,7.0,7.0,1.0,0.0,1.0,0.0,80.0
543,IL,2020-09-10,33,1.0,1.0,1.0,0.0,7.0,1.0,1.0,0.0,5.0,0.0,1.0,4.0,4.0,1.0,0.0,1.0,1.0,74.0
12,IL,2020-09-11,27,1.0,1.0,1.0,0.0,10.0,0.0,1.0,0.0,1.0,1.0,0.0,9.0,10.0,1.0,0.0,1.0,0.0,86.0
429,IL,2020-09-12,26,4.0,1.0,0.0,1.0,10.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,8.0,0.0,1.0,1.0,1.0,73.0
453,IL,2020-09-13,27,1.0,4.0,0.0,0.0,10.0,0.0,1.0,0.0,0.0,1.0,1.0,4.0,6.0,0.0,0.0,1.0,0.0,72.0
13,IL,2020-09-14,31,4.0,1.0,1.0,1.0,8.0,0.0,1.0,1.0,1.0,1.0,1.0,6.0,4.0,1.0,0.0,6.0,1.0,84.0
235,IL,2020-09-15,30,0.0,1.0,1.0,0.0,10.0,0.0,0.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,0.0,1.0,0.0,66.0
454,IL,2020-09-16,31,1.0,1.0,1.0,1.0,7.0,0.0,1.0,0.0,5.0,0.0,1.0,8.0,1.0,1.0,1.0,0.0,1.0,76.0
364,IL,2020-09-17,33,1.0,4.0,1.0,0.0,8.0,0.0,1.0,1.0,1.0,1.0,4.0,7.0,1.0,0.0,0.0,0.0,0.0,75.0
430,IL,2020-09-18,37,1.0,5.0,1.0,0.0,9.0,0.0,5.0,1.0,1.0,1.0,1.0,8.0,1.0,1.0,0.0,1.0,1.0,84.0
431,IL,2020-09-19,16,5.0,1.0,0.0,0.0,9.0,1.0,5.0,0.0,1.0,1.0,1.0,9.0,4.0,0.0,0.0,1.0,1.0,65.0
544,IL,2020-09-20,28,5.0,1.0,1.0,1.0,6.0,0.0,4.0,0.0,1.0,0.0,0.0,8.0,4.0,0.0,0.0,1.0,1.0,68.0
606,IL,2020-09-21,34,1.0,4.0,0.0,0.0,10.0,0.0,5.0,0.0,1.0,1.0,1.0,5.0,4.0,1.0,0.0,1.0,1.0,82.0
455,IL,2020-09-22,36,1.0,1.0,0.0,1.0,8.0,1.0,6.0,1.0,1.0,1.0,1.0,7.0,7.0,0.0,1.0,1.0,1.0,89.0
595,IL,2020-09-23,32,0.0,1.0,0.0,0.0,10.0,1.0,6.0,0.0,0.0,1.0,5.0,7.0,1.0,1.0,1.0,1.0,1.0,75.0
607,IL,2020-09-24,37,4.0,1.0,0.0,0.0,9.0,0.0,5.0,1.0,1.0,0.0,1.0,1.0,6.0,0.0,0.0,1.0,4.0,84.0
14,IL,2020-09-25,40,1.0,1.0,1.0,1.0,10.0,1.0,8.0,1.0,4.0,1.0,0.0,5.0,8.0,0.0,0.0,4.0,1.0,100.0
263,IL,2020-09-26,27,7.0,4.0,0.0,1.0,8.0,0.0,9.0,0.0,1.0,0.0,1.0,6.0,1.0,0.0,0.0,6.0,1.0,83.0
608,IL,2020-09-27,39,1.0,1.0,1.0,1.0,6.0,0.0,8.0,1.0,1.0,0.0,1.0,6.0,12.0,0.0,1.0,1.0,1.0,90.0
609,IL,2020-09-28,42,4.0,5.0,1.0,0.0,6.0,0.0,6.0,1.0,1.0,1.0,1.0,7.0,9.0,1.0,0.0,5.0,1.0,103.0
15,IL,2020-09-29,49,1.0,1.0,0.0,1.0,8.0,1.0,4.0,0.0,0.0,1.0,1.0,6.0,6.0,1.0,0.0,1.0,4.0,100.0
16,IL,2020-09-30,50,1.0,0.0,0.0,0.0,9.0,0.0,1.0,0.0,1.0,1.0,4.0,11.0,1.0,1.0,0.0,1.0,1.0,100.0
432,IL,2020-10-01,73,8.0,4.0,6.0,0.0,5.0,0.0,6.0,0.0,1.0,0.0,1.0,4.0,10.0,0.0,0.0,5.0,5.0,140.0
17,IL,2020-10-02,39,1.0,1.0,1.0,0.0,8.0,0.0,4.0,0.0,1.0,0.0,1.0,7.0,1.0,0.0,1.0,5.0,5.0,84.0
18,IL,2020-10-03,36,1.0,1.0,0.0,1.0,5.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,4.0,1.0,0.0,8.0,5.0,76.0
365,IL,2020-10-04,38,1.0,0.0,1.0,0.0,4.0,0.0,1.0,0.0,0.0,1.0,1.0,6.0,1.0,1.0,0.0,4.0,4.0,74.0
545,IL,2020-10-05,47,5.0,1.0,0.0,0.0,5.0,1.0,4.0,1.0,1.0,1.0,1.0,5.0,1.0,1.0,0.0,4.0,1.0,88.0
546,IL,2020-10-06,49,7.0,1.0,1.0,0.0,4.0,0.0,1.0,1.0,1.0,5.0,1.0,4.0,1.0,1.0,0.0,6.0,1.0,95.0
19,IL,2020-10-07,51,4.0,1.0,0.0,0.0,0.0,0.0,7.0,1.0,1.0,1.0,1.0,8.0,5.0,1.0,0.0,7.0,1.0,103.0
366,IL,2020-10-08,40,1.0,1.0,1.0,0.0,1.0,1.0,6.0,1.0,1.0,1.0,1.0,5.0,4.0,1.0,1.0,1.0,1.0,79.0
20,IL,2020-10-09,53,4.0,1.0,1.0,1.0,4.0,0.0,6.0,0.0,1.0,1.0,1.0,7.0,1.0,1.0,0.0,8.0,6.0,112.0
547,IL,2020-10-10,42,1.0,1.0,1.0,0.0,4.0,1.0,7.0,0.0,1.0,1.0,1.0,7.0,4.0,0.0,1.0,7.0,1.0,89.0
21,IL,2020-10-11,35,6.0,1.0,1.0,0.0,1.0,1.0,7.0,0.0,0.0,1.0,1.0,4.0,1.0,1.0,0.0,6.0,1.0,86.0
433,IL,2020-10-12,36,7.0,1.0,1.0,0.0,1.0,1.0,12.0,0.0,4.0,1.0,0.0,1.0,0.0,1.0,1.0,9.0,7.0,98.0
414,IL,2020-10-13,55,1.0,4.0,0.0,1.0,1.0,1.0,8.0,1.0,1.0,1.0,1.0,5.0,9.0,0.0,0.0,9.0,1.0,116.0
548,IL,2020-10-14,45,5.0,7.0,1.0,1.0,1.0,1.0,8.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,91.0
456,IL,2020-10-15,45,8.0,1.0,1.0,0.0,5.0,1.0,12.0,0.0,1.0,1.0,9.0,1.0,4.0,0.0,1.0,1.0,1.0,106.0
589,IL,2020-10-16,48,7.0,4.0,1.0,0.0,7.0,1.0,4.0,1.0,1.0,0.0,4.0,12.0,4.0,0.0,0.0,1.0,0.0,107.0
22,IL,2020-10-17,59,1.0,1.0,1.0,1.0,5.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,5.0,101.0
23,IL,2020-10-18,56,1.0,10.0,1.0,1.0,8.0,0.0,6.0,0.0,1.0,1.0,1.0,8.0,4.0,1.0,1.0,1.0,4.0,121.0
24,IL,2020-10-19,64,8.0,7.0,0.0,1.0,10.0,1.0,6.0,0.0,1.0,1.0,6.0,10.0,1.0,1.0,1.0,4.0,1.0,139.0
25,IL,2020-10-20,62,11.0,1.0,1.0,1.0,14.0,0.0,5.0,1.0,1.0,1.0,1.0,8.0,4.0,1.0,0.0,8.0,8.0,145.0
264,IL,2020-10-21,82,9.0,5.0,0.0,5.0,7.0,1.0,6.0,0.0,0.0,1.0,4.0,8.0,1.0,1.0,1.0,8.0,1.0,154.0
26,IL,2020-10-22,79,10.0,8.0,1.0,0.0,13.0,0.0,1.0,0.0,0.0,1.0,1.0,13.0,1.0,1.0,1.0,4.0,1.0,160.0
265,IL,2020-10-23,97,7.0,8.0,1.0,1.0,12.0,0.0,5.0,0.0,1.0,4.0,7.0,1.0,4.0,1.0,1.0,9.0,5.0,181.0
266,IL,2020-10-24,80,6.0,7.0,0.0,1.0,16.0,0.0,6.0,0.0,4.0,5.0,1.0,6.0,1.0,1.0,1.0,1.0,1.0,151.0
27,IL,2020-10-25,83,4.0,1.0,1.0,1.0,7.0,1.0,6.0,1.0,1.0,1.0,1.0,4.0,1.0,4.0,0.0,5.0,1.0,134.0
590,IL,2020-10-26,92,7.0,7.0,1.0,1.0,11.0,0.0,7.0,1.0,5.0,1.0,1.0,12.0,8.0,1.0,1.0,7.0,1.0,177.0
28,IL,2020-10-27,87,10.0,11.0,1.0,1.0,12.0,1.0,1.0,0.0,5.0,1.0,5.0,11.0,1.0,1.0,1.0,8.0,5.0,181.0
406,IL,2020-10-28,103,4.0,8.0,1.0,1.0,16.0,1.0,4.0,0.0,5.0,1.0,1.0,11.0,4.0,1.0,1.0,8.0,1.0,185.0
457,IL,2020-10-29,96,4.0,1.0,1.0,1.0,23.0,0.0,4.0,1.0,4.0,1.0,7.0,1.0,5.0,1.0,0.0,10.0,4.0,178.0
29,IL,2020-10-30,111,8.0,7.0,1.0,1.0,25.0,1.0,1.0,1.0,5.0,4.0,1.0,4.0,0.0,0.0,1.0,8.0,1.0,195.0
610,IL,2020-10-31,88,7.0,6.0,0.0,1.0,16.0,1.0,1.0,1.0,7.0,1.0,4.0,13.0,1.0,1.0,1.0,8.0,1.0,175.0
30,IL,2020-11-01,176,11.0,5.0,12.0,1.0,23.0,0.0,6.0,0.0,1.0,1.0,4.0,9.0,1.0,1.0,1.0,14.0,1.0,283.0
267,IL,2020-11-02,134,15.0,4.0,0.0,1.0,17.0,1.0,7.0,0.0,0.0,5.0,1.0,6.0,1.0,0.0,1.0,10.0,8.0,235.0
31,IL,2020-11-03,130,18.0,8.0,1.0,1.0,18.0,1.0,1.0,1.0,6.0,4.0,1.0,4.0,5.0,1.0,0.0,12.0,9.0,238.0
268,IL,2020-11-04,132,12.0,10.0,0.0,1.0,16.0,1.0,5.0,1.0,1.0,1.0,6.0,4.0,1.0,0.0,1.0,13.0,4.0,225.0
458,IL,2020-11-05,143,16.0,11.0,0.0,1.0,19.0,0.0,6.0,1.0,1.0,1.0,4.0,4.0,4.0,0.0,1.0,13.0,5.0,251.0
236,IL,2020-11-06,163,17.0,6.0,1.0,1.0,19.0,0.0,9.0,0.0,6.0,4.0,8.0,8.0,1.0,1.0,1.0,12.0,1.0,277.0
459,IL,2020-11-07,151,13.0,11.0,0.0,1.0,23.0,1.0,5.0,1.0,1.0,5.0,11.0,4.0,5.0,1.0,1.0,13.0,4.0,264.0
237,IL,2020-11-08,140,15.0,5.0,4.0,1.0,15.0,1.0,6.0,1.0,1.0,1.0,12.0,10.0,4.0,0.0,1.0,15.0,6.0,258.0
32,IL,2020-11-09,173,15.0,7.0,4.0,4.0,17.0,1.0,6.0,5.0,5.0,1.0,7.0,11.0,6.0,4.0,1.0,21.0,7.0,321.0
33,IL,2020-11-10,190,22.0,10.0,4.0,1.0,21.0,1.0,5.0,1.0,9.0,5.0,7.0,8.0,4.0,7.0,1.0,15.0,4.0,344.0
34,IL,2020-11-11,184,23.0,10.0,1.0,0.0,14.0,4.0,1.0,0.0,5.0,1.0,5.0,6.0,1.0,7.0,1.0,12.0,1.0,306.0
35,IL,2020-11-12,178,19.0,14.0,1.0,1.0,9.0,1.0,6.0,1.0,6.0,7.0,13.0,13.0,1.0,1.0,1.0,22.0,4.0,319.0
36,IL,2020-11-13,181,24.0,11.0,1.0,1.0,15.0,4.0,7.0,1.0,7.0,4.0,1.0,6.0,1.0,6.0,1.0,20.0,4.0,338.0
37,IL,2020-11-14,150,18.0,9.0,1.0,1.0,12.0,6.0,1.0,1.0,6.0,1.0,7.0,16.0,1.0,1.0,1.0,24.0,4.0,291.0
38,IL,2020-11-15,167,18.0,7.0,7.0,1.0,20.0,1.0,6.0,1.0,10.0,4.0,4.0,9.0,1.0,5.0,5.0,20.0,4.0,315.0
39,IL,2020-11-16,182,17.0,9.0,5.0,1.0,14.0,1.0,6.0,4.0,16.0,5.0,11.0,6.0,7.0,4.0,1.0,23.0,6.0,352.0
40,IL,2020-11-17,190,26.0,10.0,4.0,0.0,15.0,1.0,1.0,5.0,13.0,5.0,9.0,6.0,4.0,4.0,1.0,21.0,1.0,352.0
41,IL,2020-11-18,158,21.0,16.0,1.0,1.0,12.0,1.0,7.0,8.0,8.0,8.0,11.0,13.0,5.0,6.0,1.0,25.0,0.0,328.0
42,IL,2020-11-19,164,28.0,11.0,5.0,1.0,16.0,5.0,9.0,7.0,8.0,6.0,5.0,6.0,8.0,9.0,1.0,25.0,4.0,343.0
43,IL,2020-11-20,158,21.0,14.0,5.0,1.0,16.0,1.0,5.0,1.0,7.0,10.0,7.0,8.0,5.0,1.0,0.0,18.0,1.0,299.0
434,IL,2020-11-21,173,15.0,8.0,1.0,0.0,10.0,1.0,6.0,1.0,4.0,1.0,7.0,4.0,5.0,1.0,1.0,7.0,1.0,271.0
44,IL,2020-11-22,163,10.0,8.0,1.0,1.0,12.0,1.0,5.0,1.0,7.0,1.0,8.0,7.0,0.0,4.0,1.0,10.0,5.0,273.0
367,IL,2020-11-23,183,18.0,12.0,1.0,1.0,12.0,7.0,5.0,4.0,12.0,8.0,4.0,11.0,4.0,8.0,1.0,12.0,7.0,340.0
45,IL,2020-11-24,163,13.0,9.0,1.0,1.0,13.0,1.0,6.0,6.0,11.0,5.0,4.0,12.0,6.0,1.0,1.0,18.0,4.0,306.0
269,IL,2020-11-25,158,18.0,7.0,1.0,1.0,11.0,1.0,5.0,1.0,6.0,9.0,6.0,10.0,1.0,12.0,1.0,11.0,5.0,295.0
270,IL,2020-11-26,142,16.0,5.0,1.0,0.0,11.0,1.0,4.0,5.0,1.0,1.0,7.0,7.0,1.0,5.0,0.0,8.0,1.0,240.0
46,IL,2020-11-27,177,25.0,13.0,1.0,1.0,13.0,1.0,1.0,5.0,0.0,1.0,1.0,8.0,1.0,9.0,1.0,16.0,1.0,296.0
47,IL,2020-11-28,158,19.0,11.0,1.0,0.0,12.0,1.0,5.0,5.0,4.0,8.0,4.0,11.0,1.0,7.0,0.0,11.0,1.0,283.0
271,IL,2020-11-29,148,20.0,10.0,4.0,1.0,13.0,1.0,4.0,0.0,5.0,7.0,6.0,10.0,1.0,5.0,1.0,15.0,8.0,277.0
407,IL,2020-11-30,177,24.0,13.0,4.0,0.0,10.0,0.0,4.0,1.0,9.0,10.0,1.0,7.0,1.0,5.0,1.0,24.0,4.0,315.0
272,IL,2020-12-01,240,21.0,10.0,10.0,0.0,18.0,1.0,7.0,1.0,9.0,4.0,11.0,10.0,5.0,4.0,0.0,26.0,1.0,402.0
273,IL,2020-12-02,176,32.0,12.0,8.0,1.0,16.0,1.0,1.0,1.0,5.0,1.0,7.0,6.0,1.0,7.0,1.0,19.0,7.0,334.0
48,IL,2020-12-03,167,31.0,10.0,1.0,1.0,17.0,1.0,4.0,1.0,8.0,5.0,9.0,10.0,7.0,4.0,1.0,24.0,7.0,333.0
274,IL,2020-12-04,184,29.0,9.0,4.0,0.0,10.0,0.0,6.0,1.0,7.0,4.0,4.0,4.0,1.0,1.0,1.0,18.0,6.0,310.0
591,IL,2020-12-05,127,27.0,4.0,5.0,0.0,12.0,1.0,4.0,1.0,7.0,1.0,8.0,9.0,1.0,4.0,0.0,20.0,1.0,254.0
611,IL,2020-12-06,127,30.0,6.0,1.0,0.0,12.0,1.0,1.0,4.0,6.0,4.0,1.0,5.0,4.0,1.0,1.0,16.0,4.0,238.0
49,IL,2020-12-07,174,30.0,10.0,5.0,1.0,12.0,1.0,1.0,5.0,1.0,5.0,8.0,4.0,1.0,1.0,1.0,20.0,6.0,302.0
50,IL,2020-12-08,164,26.0,1.0,1.0,1.0,19.0,5.0,1.0,8.0,5.0,9.0,10.0,6.0,4.0,1.0,1.0,16.0,8.0,304.0
275,IL,2020-12-09,172,21.0,12.0,1.0,0.0,13.0,1.0,6.0,1.0,4.0,10.0,1.0,10.0,4.0,10.0,1.0,31.0,7.0,336.0
51,IL,2020-12-10,170,26.0,7.0,5.0,0.0,15.0,1.0,5.0,4.0,6.0,1.0,4.0,4.0,4.0,8.0,1.0,25.0,9.0,322.0
276,IL,2020-12-11,184,22.0,10.0,5.0,1.0,17.0,1.0,4.0,1.0,6.0,4.0,1.0,5.0,1.0,6.0,4.0,19.0,5.0,314.0
277,IL,2020-12-12,137,24.0,7.0,1.0,0.0,11.0,1.0,5.0,1.0,9.0,1.0,5.0,6.0,1.0,4.0,6.0,14.0,1.0,252.0
408,IL,2020-12-13,132,24.0,5.0,1.0,1.0,11.0,0.0,5.0,7.0,6.0,1.0,5.0,7.0,1.0,5.0,1.0,21.0,5.0,262.0
238,IL,2020-12-14,159,25.0,12.0,4.0,1.0,8.0,0.0,4.0,6.0,7.0,5.0,1.0,6.0,4.0,1.0,4.0,12.0,1.0,287.0
52,IL,2020-12-15,166,16.0,6.0,4.0,1.0,21.0,1.0,1.0,1.0,1.0,1.0,4.0,9.0,1.0,5.0,1.0,22.0,4.0,286.0
53,IL,2020-12-16,160,15.0,7.0,1.0,1.0,13.0,1.0,0.0,1.0,5.0,1.0,7.0,8.0,1.0,5.0,5.0,14.0,1.0,268.0
54,IL,2020-12-17,155,22.0,7.0,4.0,0.0,14.0,1.0,1.0,1.0,4.0,1.0,4.0,8.0,5.0,5.0,1.0,20.0,1.0,285.0
460,IL,2020-12-18,137,18.0,8.0,4.0,1.0,8.0,0.0,1.0,5.0,6.0,9.0,4.0,11.0,1.0,4.0,1.0,14.0,1.0,254.0
278,IL,2020-12-19,119,18.0,6.0,4.0,0.0,6.0,0.0,1.0,0.0,1.0,5.0,1.0,5.0,1.0,1.0,1.0,11.0,1.0,200.0
279,IL,2020-12-20,116,18.0,6.0,4.0,1.0,11.0,1.0,1.0,0.0,7.0,1.0,4.0,4.0,0.0,4.0,0.0,10.0,4.0,212.0
55,IL,2020-12-21,162,28.0,8.0,5.0,0.0,13.0,1.0,4.0,1.0,1.0,4.0,6.0,5.0,1.0,4.0,1.0,17.0,6.0,285.0
56,IL,2020-12-22,128,19.0,4.0,5.0,1.0,17.0,1.0,1.0,1.0,5.0,4.0,4.0,5.0,1.0,0.0,4.0,15.0,1.0,240.0
57,IL,2020-12-23,122,21.0,12.0,6.0,0.0,19.0,1.0,1.0,1.0,4.0,1.0,7.0,9.0,1.0,4.0,5.0,11.0,4.0,249.0
58,IL,2020-12-24,108,13.0,4.0,1.0,0.0,8.0,1.0,1.0,1.0,4.0,4.0,1.0,1.0,1.0,4.0,5.0,15.0,1.0,190.0
185,IL,2020-12-25,99,9.0,6.0,1.0,0.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,5.0,4.0,1.0,1.0,8.0,1.0,157.0
59,IL,2020-12-26,111,14.0,1.0,1.0,0.0,12.0,1.0,0.0,1.0,6.0,1.0,1.0,6.0,1.0,1.0,1.0,17.0,1.0,194.0
186,IL,2020-12-27,101,12.0,1.0,1.0,1.0,8.0,0.0,6.0,1.0,5.0,1.0,4.0,5.0,4.0,4.0,0.0,11.0,1.0,177.0
187,IL,2020-12-28,138,10.0,4.0,1.0,0.0,11.0,0.0,6.0,1.0,5.0,1.0,1.0,7.0,1.0,1.0,1.0,10.0,1.0,216.0
188,IL,2020-12-29,152,5.0,5.0,1.0,0.0,11.0,1.0,1.0,6.0,4.0,4.0,5.0,10.0,1.0,6.0,1.0,11.0,1.0,249.0
280,IL,2020-12-30,138,18.0,9.0,1.0,0.0,11.0,1.0,0.0,1.0,1.0,1.0,5.0,13.0,1.0,4.0,1.0,7.0,5.0,236.0
281,IL,2020-12-31,131,9.0,5.0,4.0,1.0,15.0,0.0,6.0,5.0,5.0,1.0,4.0,8.0,1.0,1.0,1.0,10.0,1.0,228.0
60,IL,2021-01-01,529,123.0,9.0,51.0,0.0,12.0,4.0,7.0,1.0,1.0,1.0,6.0,5.0,1.0,1.0,1.0,97.0,4.0,885.0
282,IL,2021-01-02,96,9.0,1.0,4.0,1.0,9.0,0.0,4.0,1.0,5.0,1.0,1.0,11.0,1.0,1.0,0.0,8.0,1.0,173.0
189,IL,2021-01-03,99,6.0,8.0,1.0,0.0,13.0,0.0,1.0,6.0,4.0,4.0,1.0,4.0,1.0,1.0,0.0,6.0,1.0,169.0
283,IL,2021-01-04,116,8.0,5.0,4.0,1.0,12.0,1.0,1.0,4.0,7.0,1.0,1.0,5.0,4.0,5.0,1.0,12.0,1.0,212.0
61,IL,2021-01-05,120,11.0,9.0,1.0,0.0,12.0,1.0,1.0,4.0,5.0,1.0,4.0,10.0,5.0,7.0,1.0,7.0,4.0,225.0
461,IL,2021-01-06,112,8.0,9.0,1.0,1.0,9.0,1.0,4.0,5.0,1.0,13.0,6.0,8.0,1.0,1.0,1.0,9.0,1.0,212.0
62,IL,2021-01-07,123,10.0,6.0,1.0,1.0,16.0,4.0,1.0,1.0,1.0,4.0,1.0,1.0,0.0,1.0,1.0,8.0,1.0,194.0
63,IL,2021-01-08,118,15.0,10.0,1.0,0.0,9.0,1.0,9.0,1.0,1.0,5.0,1.0,8.0,5.0,1.0,1.0,9.0,5.0,214.0
284,IL,2021-01-09,107,8.0,4.0,1.0,1.0,5.0,1.0,1.0,1.0,7.0,6.0,4.0,4.0,1.0,1.0,1.0,12.0,1.0,184.0
64,IL,2021-01-10,97,6.0,5.0,1.0,1.0,10.0,0.0,1.0,4.0,4.0,6.0,1.0,5.0,1.0,4.0,0.0,10.0,5.0,177.0
